time,position_x,position_y,position_z,angle_x,angle_y,angle_z,pos_std
2026-05-19-13-54-19,-10.840000,90.410004,36.990002,28.900000,1.500000,3.900000,329.200012
2026-05-19-13-54-19,-10.700000,90.900002,37.169998,29.000000,1.300000,3.900000,331.100006
2026-05-19-13-54-19,-10.490000,91.650002,37.439999,29.100000,1.000000,3.900000,333.899994
2026-05-19-13-54-20,-10.320000,92.260002,37.660000,29.000000,1.200000,4.000000,336.100006
2026-05-19-13-54-20,-10.170000,92.820000,37.860001,28.900000,1.400000,4.200000,338.200012
2026-05-19-13-54-20,-9.990000,93.529999,38.110001,28.799999,1.600000,4.500000,340.899994
2026-05-19-13-54-21,-9.760000,94.370003,38.410000,28.900000,1.200000,4.400000,344.000000
2026-05-19-13-54-21,-9.590000,95.019997,38.650002,28.900000,1.100000,4.300000,346.500000
2026-05-19-13-54-21,-9.470000,95.500000,38.820000,29.000000,0.800000,4.200000,348.299988
2026-05-19-13-54-21,-9.280000,96.269997,39.080002,28.900000,0.800000,4.400000,351.200012
2026-05-19-13-54-22,-9.140000,96.879997,39.290001,28.799999,1.000000,4.600000,353.500000
2026-05-19-13-54-22,-9.000000,97.449997,39.490002,28.799999,1.300000,4.900000,355.700012
2026-05-19-13-54-22,-8.840000,98.169998,39.750000,29.000000,1.400000,5.000000,358.399994
2026-05-19-13-54-23,-8.630000,99.040001,40.080002,29.100000,0.800000,4.900000,361.799988
2026-05-19-13-54-23,-8.480000,99.709999,40.320000,29.000000,0.600000,4.800000,364.399994
2026-05-19-13-54-23,-8.360000,100.209999,40.490002,28.900000,0.400000,4.700000,366.299988
2026-05-19-13-54-24,-8.200000,100.970001,40.759998,28.799999,0.600000,5.000000,369.200012
2026-05-19-13-54-24,-8.050000,101.580002,41.000000,28.900000,0.900000,5.200000,371.600006
2026-05-19-13-54-24,-7.920000,102.129997,41.220001,29.000000,0.900000,5.300000,373.799988
2026-05-19-13-54-25,-7.740000,102.849998,41.500000,29.000000,0.600000,5.200000,376.700012
2026-05-19-13-54-25,-7.530000,103.709999,41.830002,28.799999,0.300000,5.100000,380.200012
2026-05-19-13-54-25,-7.380000,104.349998,42.060001,28.799999,0.300000,5.100000,382.700012
2026-05-19-13-54-25,-7.260000,104.849998,42.240002,28.700001,0.400000,5.200000,384.700012
2026-05-19-13-54-26,-7.090000,105.599998,42.529999,28.700001,0.700000,5.500000,387.799988
2026-05-19-13-54-26,-6.950000,106.209999,42.779999,28.799999,0.600000,5.500000,390.299988
2026-05-19-13-54-26,-6.820000,106.779999,43.020000,28.700001,0.300000,5.400000,392.700012
2026-05-19-13-54-27,-6.670000,107.500000,43.310001,28.700001,-0.000000,5.300000,395.700012
2026-05-19-13-54-27,-6.480000,108.370003,43.650002,28.600000,0.200000,5.500000,399.200012
2026-05-19-13-54-27,-6.340000,109.010002,43.910000,28.600000,0.300000,5.600000,401.899994
2026-05-19-13-54-27,-6.240000,109.480003,44.119999,28.500000,0.400000,5.800000,403.899994
2026-05-19-13-54-28,-6.060000,110.230003,44.450001,28.700001,0.100000,5.700000,407.100006
2026-05-19-13-54-28,-5.900000,110.849998,44.730000,28.799999,-0.300000,5.600000,409.799988
2026-05-19-13-54-28,-5.760000,111.410004,44.970001,28.900000,-0.300000,5.700000,412.200012
2026-05-19-13-54-29,-5.580000,112.110001,45.279999,28.799999,0.100000,6.000000,415.200012
2026-05-19-13-54-29,-5.360000,112.959999,45.660000,28.799999,0.200000,6.100000,418.899994
2026-05-19-13-54-29,-5.170000,113.650002,45.950001,28.799999,0.200000,6.100000,421.899994
2026-05-19-13-54-30,-5.040000,114.120003,46.150002,28.799999,-0.100000,6.100000,423.899994
2026-05-19-13-54-30,-4.840000,114.870003,46.459999,28.700001,-0.300000,6.100000,427.200012
2026-05-19-13-54-30,-4.680000,115.480003,46.709999,28.700001,-0.300000,6.200000,429.799988
2026-05-19-13-54-31,-4.520000,116.040001,46.939999,28.900000,-0.200000,6.400000,432.299988
2026-05-19-13-54-31,-4.310000,116.750000,47.250000,29.100000,0.000000,6.600000,435.500000
2026-05-19-13-54-31,-4.050000,117.610001,47.639999,29.100000,-0.200000,6.400000,439.299988
2026-05-19-13-54-32,-3.850000,118.290001,47.939999,29.100000,-0.300000,6.400000,442.299988
2026-05-19-13-54-32,-3.710000,118.779999,48.130001,28.900000,-0.600000,6.400000,444.500000
2026-05-19-13-54-32,-3.490000,119.540001,48.430000,28.700001,-0.400000,6.600000,447.799988
2026-05-19-13-54-32,-3.310000,120.169998,48.680000,28.799999,-0.000000,6.700000,450.600006
2026-05-19-13-54-33,-3.150000,120.730003,48.919998,28.700001,0.100000,7.100000,453.100006
2026-05-19-13-54-33,-2.940000,121.459999,49.250000,28.900000,-0.200000,7.000000,456.299988
2026-05-19-13-54-34,-2.690000,122.349998,49.639999,28.900000,-0.600000,6.800000,460.200012
2026-05-19-13-54-34,-2.510000,123.029999,49.910000,28.799999,-0.600000,6.900000,463.200012
2026-05-19-13-54-34,-2.380000,123.529999,50.110001,28.700001,-0.500000,7.000000,465.399994
2026-05-19-13-54-34,-2.170000,124.309998,50.439999,28.700001,-0.200000,7.300000,468.899994
2026-05-19-13-54-35,-2.000000,124.919998,50.709999,28.900000,-0.200000,7.300000,471.700012
2026-05-19-13-54-35,-1.850000,125.500000,50.980000,29.000000,-0.500000,7.300000,474.299988
2026-05-19-13-54-35,-1.650000,126.230003,51.310001,28.900000,-0.700000,7.300000,477.600006
2026-05-19-13-54-36,-1.440000,127.110001,51.700001,28.799999,-0.400000,7.600000,481.600006
2026-05-19-13-54-36,-1.290000,127.699997,51.959999,28.799999,-0.400000,7.700000,484.399994
2026-05-19-13-54-36,-1.150000,128.210007,52.189999,28.900000,-0.400000,7.700000,486.700012
2026-05-19-13-54-36,-0.950000,128.979996,52.560001,29.000000,-0.600000,7.700000,490.299988
2026-05-19-13-54-37,-0.780000,129.619995,52.860001,29.000000,-0.700000,7.800000,493.299988
2026-05-19-13-54-37,-0.630000,130.220001,53.130001,28.900000,-0.800000,7.800000,496.000000
2026-05-19-13-54-37,-0.440000,130.960007,53.450001,28.799999,-0.800000,8.000000,499.399994
2026-05-19-13-54-38,-0.210000,131.869995,53.849998,28.799999,-0.800000,8.000000,503.600006
2026-05-19-13-54-38,-0.030000,132.529999,54.150002,28.799999,-0.800000,8.100000,506.600006
2026-05-19-13-54-38,0.100000,133.029999,54.369999,28.900000,-0.800000,8.100000,508.899994
2026-05-19-13-54-39,0.310000,133.809998,54.730000,28.900000,-0.800000,8.100000,512.500000
2026-05-19-13-54-39,0.490000,134.470001,55.020000,28.799999,-0.700000,8.200000,515.599976
2026-05-19-13-54-39,0.650000,135.070007,55.299999,28.799999,-0.700000,8.200000,518.299988
2026-05-19-13-54-40,0.830000,135.830002,55.660000,28.700001,-0.800000,8.200000,521.799988
2026-05-19-13-54-40,1.070000,136.750000,56.090000,28.700001,-1.000000,8.100000,526.099976
2026-05-19-13-54-40,1.240000,137.399994,56.400002,28.700001,-1.000000,8.200000,529.099976
2026-05-19-13-54-40,1.370000,137.929993,56.639999,28.700001,-0.800000,8.300000,531.599976
2026-05-19-13-54-41,1.570000,138.740005,57.020000,28.600000,-0.500000,8.500000,535.299988
2026-05-19-13-54-41,1.740000,139.389999,57.320000,28.700001,-0.400000,8.500000,538.400024
2026-05-19-13-54-41,1.890000,139.990005,57.610001,28.799999,-0.400000,8.500000,541.200012
2026-05-19-13-54-42,2.090000,140.750000,57.959999,28.900000,-0.700000,8.400000,544.799988
2026-05-19-13-54-42,2.320000,141.669998,58.380001,28.799999,-0.800000,8.300000,549.099976
2026-05-19-13-54-42,2.490000,142.350006,58.689999,28.799999,-0.800000,8.400000,552.299988
2026-05-19-13-54-42,2.620000,142.889999,58.939999,28.700001,-0.700000,8.500000,554.799988
2026-05-19-13-54-43,2.840000,143.710007,59.310001,28.600000,-0.500000,8.700000,558.700012
2026-05-19-13-54-43,3.020000,144.389999,59.619999,28.600000,-0.400000,8.700000,561.900024
2026-05-19-13-54-43,3.180000,145.000000,59.910000,28.600000,-0.500000,8.700000,564.799988
2026-05-19-13-54-44,3.380000,145.779999,60.270000,28.700001,-0.800000,8.600000,568.599976
2026-05-19-13-54-44,3.620000,146.699997,60.720001,28.900000,-0.900000,8.700000,573.000000
2026-05-19-13-54-44,3.810000,147.419998,61.070000,29.200001,-0.900000,8.700000,576.500000
2026-05-19-13-54-45,3.940000,147.949997,61.310001,29.500000,-1.100000,8.600000,579.000000
2026-05-19-13-54-45,4.140000,148.789993,61.689999,29.200001,-1.000000,8.700000,583.000000
2026-05-19-13-54-45,4.320000,149.470001,62.000000,29.000000,-1.000000,8.700000,586.099976
2026-05-19-13-54-45,4.490000,150.139999,62.310001,29.000000,-1.000000,8.700000,589.200012
2026-05-19-13-54-46,4.710000,150.949997,62.689999,29.000000,-1.100000,8.700000,593.000000
2026-05-19-13-54-46,4.970000,151.949997,63.160000,29.000000,-1.000000,8.900000,597.599976
2026-05-19-13-54-46,5.160000,152.679993,63.490002,28.900000,-0.900000,9.000000,600.900024
2026-05-19-13-54-47,5.310000,153.259995,63.759998,28.900000,-0.700000,9.100000,603.599976
2026-05-19-13-54-47,5.550000,154.149994,64.160004,28.799999,-0.700000,9.200000,607.599976
2026-05-19-13-54-47,5.740000,154.869995,64.500000,28.799999,-0.900000,9.100000,610.900024
2026-05-19-13-54-48,5.930000,155.559998,64.809998,28.799999,-1.000000,9.000000,614.099976
2026-05-19-13-54-48,6.150000,156.410004,65.199997,28.799999,-1.000000,9.100000,617.900024
2026-05-19-13-54-48,6.420000,157.440002,65.680000,28.799999,-0.700000,9.300000,622.700012
2026-05-19-13-54-49,6.620000,158.220001,66.029999,28.799999,-0.600000,9.300000,626.200012
2026-05-19-13-54-49,6.770000,158.809998,66.300003,28.700001,-0.500000,9.400000,628.900024
2026-05-19-13-54-49,6.980000,159.710007,66.690002,28.500000,-0.700000,9.400000,633.000000
2026-05-19-13-54-49,7.150000,160.449997,67.019997,28.500000,-1.000000,9.400000,636.400024
2026-05-19-13-54-50,7.310000,161.139999,67.320000,28.600000,-1.100000,9.400000,639.599976
2026-05-19-13-54-50,7.500000,161.990005,67.709999,28.799999,-1.200000,9.400000,643.500000
2026-05-19-13-54-51,7.730000,163.020004,68.190002,28.700001,-0.800000,9.500000,648.400024
2026-05-19-13-54-51,7.910000,163.809998,68.550003,28.700001,-0.800000,9.600000,652.099976
2026-05-19-13-54-51,8.040000,164.399994,68.820000,28.700001,-0.600000,9.700000,654.900024
2026-05-19-13-54-51,8.230000,165.309998,69.230003,28.700001,-0.900000,9.600000,659.099976
2026-05-19-13-54-52,8.380000,166.039993,69.570000,28.700001,-1.100000,9.600000,662.599976
2026-05-19-13-54-52,8.510000,166.710007,69.879997,28.700001,-1.200000,9.500000,665.799988
2026-05-19-13-54-52,8.680000,167.589996,70.279999,28.600000,-1.100000,9.700000,669.900024
2026-05-19-13-54-53,8.870000,168.619995,70.750000,28.600000,-0.900000,9.800000,674.799988
2026-05-19-13-54-53,9.010000,169.339996,71.089996,28.600000,-0.900000,9.800000,678.299988
2026-05-19-13-54-53,9.110000,169.940002,71.379997,28.700001,-0.900000,9.900000,681.200012
2026-05-19-13-54-53,9.270000,170.850006,71.809998,28.700001,-1.100000,9.800000,685.599976
2026-05-19-13-54-54,9.390000,171.600006,72.150002,28.600000,-1.200000,9.800000,689.200012
2026-05-19-13-54-54,9.500000,172.279999,72.459999,28.600000,-1.200000,9.900000,692.500000
2026-05-19-13-54-54,9.630000,173.139999,72.870003,28.700001,-1.100000,10.000000,696.700012
2026-05-19-13-54-55,9.780000,174.160004,73.370003,28.700001,-1.100000,10.000000,701.700012
2026-05-19-13-54-55,9.890000,174.940002,73.739998,28.600000,-1.200000,10.000000,705.500000
2026-05-19-13-54-55,9.970000,175.529999,74.010002,28.600000,-1.200000,10.000000,708.400024
2026-05-19-13-54-56,10.090000,176.440002,74.440002,28.500000,-1.300000,10.000000,712.799988
2026-05-19-13-54-56,10.190000,177.179993,74.790001,28.500000,-1.400000,10.000000,716.500000
2026-05-19-13-54-56,10.270000,177.860001,75.129997,28.600000,-1.400000,10.100000,719.900024
2026-05-19-13-54-57,10.380000,178.720001,75.559998,28.600000,-1.300000,10.300000,724.299988
2026-05-19-13-54-57,10.510000,179.770004,76.080002,28.600000,-1.300000,10.300000,729.599976
2026-05-19-13-54-57,10.590000,180.500000,76.430000,28.600000,-1.300000,10.300000,733.299988
2026-05-19-13-54-57,10.660000,181.070007,76.699997,28.600000,-1.500000,10.200000,736.200012
2026-05-19-13-54-58,10.760000,182.009995,77.129997,28.500000,-1.600000,10.100000,741.000000
2026-05-19-13-54-58,10.850000,182.750000,77.480003,28.500000,-1.600000,10.100000,744.799988
2026-05-19-13-54-58,10.920000,183.429993,77.800003,28.500000,-1.500000,10.300000,748.299988
2026-05-19-13-54-59,11.010000,184.279999,78.209999,28.700001,-1.400000,10.400000,752.700012
2026-05-19-13-54-59,11.130000,185.309998,78.720001,28.600000,-1.400000,10.500000,758.099976
2026-05-19-13-54-59,11.210000,186.039993,79.070000,28.600000,-1.400000,10.500000,761.900024
2026-05-19-13-54-59,11.280000,186.619995,79.349998,28.500000,-1.500000,10.400000,765.000000
2026-05-19-13-55-00,11.370000,187.509995,79.779999,28.600000,-1.600000,10.400000,769.700012
2026-05-19-13-55-00,11.450000,188.210007,80.139999,28.600000,-1.600000,10.500000,773.400024
2026-05-19-13-55-00,11.520000,188.860001,80.470001,28.700001,-1.600000,10.500000,776.900024
2026-05-19-13-55-01,11.600000,189.720001,80.900002,28.700001,-1.600000,10.600000,781.500000
2026-05-19-13-55-01,11.690000,190.740005,81.400002,28.500000,-1.600000,10.700000,787.000000
2026-05-19-13-55-01,11.760000,191.520004,81.769997,28.500000,-1.600000,10.700000,791.200012
2026-05-19-13-55-02,11.800000,192.089996,82.059998,28.500000,-1.700000,10.700000,794.299988
2026-05-19-13-55-02,11.870000,192.960007,82.500000,28.600000,-2.000000,10.600000,799.099976
2026-05-19-13-55-02,11.940000,193.699997,82.889999,28.600000,-2.200000,10.500000,803.099976
2026-05-19-13-55-02,11.990000,194.380005,83.239998,28.500000,-2.200000,10.600000,806.799988
2026-05-19-13-55-03,12.060000,195.240005,83.669998,28.200001,-1.900000,10.700000,811.400024
2026-05-19-13-55-03,12.150000,196.259995,84.169998,28.100000,-1.800000,10.800000,817.000000
2026-05-19-13-55-03,12.220000,197.000000,84.550003,28.100000,-1.800000,10.800000,821.099976
2026-05-19-13-55-04,12.270000,197.559998,84.839996,28.200001,-1.900000,10.800000,824.200012
2026-05-19-13-55-04,12.350000,198.410004,85.290001,28.400000,-2.100000,10.700000,829.000000
2026-05-19-13-55-04,12.410000,199.130005,85.650002,28.299999,-2.200000,10.800000,833.099976
2026-05-19-13-55-05,12.460000,199.770004,86.000000,28.299999,-2.100000,10.900000,836.799988
2026-05-19-13-55-05,12.530000,200.600006,86.440002,28.299999,-2.100000,10.900000,841.599976
2026-05-19-13-55-05,12.620000,201.570007,86.980003,28.400000,-2.200000,10.900000,847.299988
2026-05-19-13-55-06,12.700000,202.250000,87.360001,28.400000,-2.200000,10.900000,851.400024
2026-05-19-13-55-06,12.760000,202.789993,87.660004,28.400000,-2.200000,11.000000,854.700012
2026-05-19-13-55-06,12.840000,203.619995,88.099998,28.299999,-2.100000,11.100000,859.599976
2026-05-19-13-55-06,12.910000,204.309998,88.470001,28.299999,-2.000000,11.200000,863.700012
2026-05-19-13-55-07,12.980000,204.940002,88.800003,28.400000,-2.000000,11.300000,867.500000
2026-05-19-13-55-07,13.080000,205.740005,89.250000,28.799999,-2.300000,11.200000,872.400024
2026-05-19-13-55-07,13.190000,206.639999,89.779999,28.799999,-2.400000,11.200000,878.099976
2026-05-19-13-55-08,13.280000,207.330002,90.150002,28.700001,-2.400000,11.200000,882.299988
2026-05-19-13-55-08,13.330000,207.860001,90.430000,28.500000,-2.300000,11.300000,885.599976
2026-05-19-13-55-08,13.420000,208.690002,90.860001,28.299999,-2.200000,11.500000,890.799988
2026-05-19-13-55-09,13.480000,209.350006,91.230003,28.400000,-2.100000,11.500000,895.000000
2026-05-19-13-55-09,13.540000,209.949997,91.570000,28.600000,-2.200000,11.500000,898.900024
2026-05-19-13-55-09,13.620000,210.699997,91.989998,28.600000,-2.500000,11.400000,903.700012
2026-05-19-13-55-10,13.710000,211.639999,92.489998,28.400000,-2.700000,11.400000,909.599976
2026-05-19-13-55-10,13.780000,212.389999,92.870003,28.299999,-2.700000,11.400000,914.500000
2026-05-19-13-55-10,13.830000,212.899994,93.139999,28.200001,-2.600000,11.500000,917.799988
2026-05-19-13-55-10,13.910000,213.720001,93.570000,28.299999,-2.400000,11.700000,923.099976
2026-05-19-13-55-11,13.980000,214.360001,93.919998,28.500000,-2.400000,11.800000,927.400024
2026-05-19-13-55-11,14.040000,214.960007,94.260002,28.700001,-2.500000,11.700000,931.400024
2026-05-19-13-55-11,14.120000,215.699997,94.690002,28.700001,-2.600000,11.800000,936.400024
2026-05-19-13-55-12,14.200000,216.600006,95.190002,28.600000,-2.500000,11.900000,942.500000
2026-05-19-13-55-12,14.260000,217.229996,95.529999,28.500000,-2.400000,11.900000,946.700012
2026-05-19-13-55-12,14.310000,217.770004,95.820000,28.400000,-2.500000,11.900000,950.299988
2026-05-19-13-55-12,14.380000,218.559998,96.269997,28.400000,-2.500000,12.000000,955.599976
2026-05-19-13-55-13,14.440000,219.210007,96.639999,28.500000,-2.500000,12.100000,960.099976
2026-05-19-13-55-13,14.500000,219.800003,96.970001,28.500000,-2.600000,12.100000,964.099976
2026-05-19-13-55-13,14.570000,220.559998,97.410004,28.600000,-2.700000,12.100000,969.299988
2026-05-19-13-55-14,14.660000,221.460007,97.940002,28.600000,-2.600000,12.200000,975.500000
2026-05-19-13-55-14,14.730000,222.130005,98.330002,28.500000,-2.600000,12.200000,980.200012
2026-05-19-13-55-14,14.780000,222.649994,98.620003,28.500000,-2.500000,12.300000,983.700012
2026-05-19-13-55-15,14.830000,223.440002,99.089996,28.200001,-2.700000,12.300000,989.200012
2026-05-19-13-55-15,14.850000,224.080002,99.480003,27.900000,-2.900000,12.400000,993.599976
2026-05-19-13-55-15,14.890000,224.679993,99.849998,27.799999,-3.200000,12.300000,997.799988
2026-05-19-13-55-16,14.940000,225.399994,100.309998,27.900000,-3.500000,12.200000,1003.099976
2026-05-19-13-55-16,15.040000,226.259995,100.860001,28.000000,-3.600000,12.200000,1009.500000
2026-05-19-13-55-16,15.120000,226.860001,101.250000,28.000000,-3.600000,12.300000,1014.000000
2026-05-19-13-55-16,15.180000,227.360001,101.559998,28.000000,-3.700000,12.300000,1017.500000
2026-05-19-13-55-17,15.290000,228.160004,102.059998,27.900000,-3.800000,12.400000,1023.000000
2026-05-19-13-55-17,15.400000,228.820007,102.470001,27.900000,-3.800000,12.500000,1027.699951
2026-05-19-13-55-17,15.510000,229.410004,102.849998,27.900000,-3.800000,12.600000,1031.900024
2026-05-19-13-55-18,15.680000,230.160004,103.309998,28.100000,-3.700000,12.700000,1037.199951
2026-05-19-13-55-18,15.910000,231.070007,103.870003,28.100000,-3.700000,12.800000,1043.699951
2026-05-19-13-55-18,16.090000,231.729996,104.269997,28.100000,-3.700000,12.800000,1048.500000
2026-05-19-13-55-18,16.240000,232.240005,104.580002,28.100000,-3.800000,12.900000,1052.099976
2026-05-19-13-55-19,16.480000,233.029999,105.070000,28.200001,-3.700000,13.100000,1057.900024
2026-05-19-13-55-19,16.690001,233.679993,105.470001,28.299999,-3.500000,13.200000,1062.599976
2026-05-19-13-55-19,16.889999,234.270004,105.839996,28.299999,-3.300000,13.400000,1067.000000
2026-05-19-13-55-20,17.139999,235.029999,106.290001,28.200001,-3.300000,13.500000,1072.500000
2026-05-19-13-55-20,17.440001,235.949997,106.830002,27.799999,-3.500000,13.600000,1079.199951
2026-05-19-13-55-20,17.639999,236.600006,107.230003,27.799999,-3.500000,13.600000,1083.800049
2026-05-19-13-55-21,17.799999,237.110001,107.550003,27.700001,-3.800000,13.600000,1087.599976
2026-05-19-13-55-21,18.059999,237.910004,108.070000,27.799999,-4.000000,13.600000,1093.400024
2026-05-19-13-55-21,18.290001,238.570007,108.489998,27.799999,-4.000000,13.700000,1098.199951
2026-05-19-13-55-21,18.510000,239.190002,108.889999,27.799999,-3.900000,13.800000,1102.800049
2026-05-19-13-55-22,18.790001,239.940002,109.370003,27.799999,-3.700000,14.100000,1108.300049
2026-05-19-13-55-22,19.139999,240.809998,109.930000,27.799999,-3.600000,14.300000,1115.000000
2026-05-19-13-55-22,19.400000,241.419998,110.339996,27.700001,-3.600000,14.400000,1119.800049
2026-05-19-13-55-23,19.610001,241.880005,110.639999,27.400000,-5.500000,17.799999,1123.599976
2026-05-19-13-55-23,20.030001,242.509995,111.160004,25.400000,-12.900000,30.799999,1129.599976
2026-05-19-13-55-23,20.440001,243.039993,111.690002,22.900000,-16.700001,40.200001,1134.599976
2026-05-19-13-55-24,20.799999,243.580002,112.250000,19.500000,-20.299999,50.299999,1139.099976
2026-05-19-13-55-24,21.270000,244.320007,112.980003,19.500000,-20.000000,50.599998,1144.800049
2026-05-19-13-55-24,21.889999,245.270004,113.900002,19.500000,-19.400000,51.000000,1151.699951
2026-05-19-13-55-25,22.360001,246.020004,114.610001,19.500000,-19.299999,51.099998,1156.900024
2026-05-19-13-55-25,22.740000,246.630005,115.169998,19.500000,-19.200001,51.200001,1160.900024
2026-05-19-13-55-25,23.340000,247.580002,116.040001,19.299999,-19.500000,51.299999,1167.099976
2026-05-19-13-55-25,23.850000,248.380005,116.760002,19.000000,-19.700001,51.400002,1172.099976
2026-05-19-13-55-26,24.330000,249.130005,117.419998,18.799999,-19.500000,51.500000,1176.599976
2026-05-19-13-55-26,24.950001,250.100006,118.269997,18.900000,-18.500000,52.000000,1182.400024
2026-05-19-13-55-27,25.730000,251.309998,119.339996,19.100000,-18.000000,52.400002,1189.599976
2026-05-19-13-55-27,26.290001,252.199997,120.129997,19.100000,-18.000000,52.400002,1194.699951
2026-05-19-13-55-27,26.730000,252.880005,120.739998,19.100000,-18.000000,52.500000,1198.699951
2026-05-19-13-55-27,27.400000,253.940002,121.669998,19.000000,-18.299999,52.599998,1204.699951
2026-05-19-13-55-28,27.959999,254.820007,122.459999,18.799999,-18.500000,52.599998,1209.699951
2026-05-19-13-55-28,28.480000,255.649994,123.190002,18.700001,-18.500000,52.700001,1214.400024
2026-05-19-13-55-28,29.139999,256.690002,124.120003,18.600000,-18.299999,53.000000,1220.300049
2026-05-19-13-55-29,29.930000,257.959991,125.250000,18.600000,-18.100000,53.299999,1227.400024
2026-05-19-13-55-29,30.500000,258.880005,126.070000,18.600000,-18.100000,53.400002,1232.500000
2026-05-19-13-55-29,30.950001,259.600006,126.709999,18.700001,-18.100000,53.500000,1236.599976
2026-05-19-13-55-29,31.620001,260.709991,127.680000,18.600000,-18.200001,53.500000,1242.699951
2026-05-19-13-55-30,32.189999,261.670013,128.500000,18.500000,-18.500000,53.599998,1247.900024
2026-05-19-13-55-30,32.709999,262.549988,129.240005,18.400000,-18.600000,53.700001,1252.699951
2026-05-19-13-55-30,33.369999,263.690002,130.199997,18.299999,-18.700001,53.900002,1258.800049
2026-05-19-13-55-31,34.160000,265.070007,131.360001,18.299999,-18.500000,54.099998,1266.099976
2026-05-19-13-55-31,34.750000,266.079987,132.210007,18.299999,-18.400000,54.200001,1271.400024
2026-05-19-13-55-31,35.200001,266.859985,132.869995,18.299999,-18.400000,54.200001,1275.599976
2026-05-19-13-55-32,35.910000,268.079987,133.889999,18.100000,-18.500000,54.500000,1282.000000
2026-05-19-13-55-32,36.490002,269.089996,134.729996,18.100000,-18.500000,54.599998,1287.400024
2026-05-19-13-55-32,37.020000,270.010010,135.500000,18.000000,-18.500000,54.900002,1292.300049
2026-05-19-13-55-33,37.689999,271.170013,136.500000,14.500000,-21.299999,64.400002,1298.400024
2026-05-19-13-55-33,38.389999,272.399994,137.690002,14.400000,-21.500000,64.500000,1305.599976
2026-05-19-13-55-33,38.900002,273.339996,138.559998,14.400000,-21.500000,64.599998,1311.000000
2026-05-19-13-55-33,39.290001,274.070007,139.240005,14.400000,-21.299999,64.800003,1315.099976
2026-05-19-13-55-34,39.869999,275.200012,140.289993,14.400000,-21.100000,65.000000,1321.400024
2026-05-19-13-55-34,40.349998,276.130005,141.149994,14.200000,-21.200001,65.599998,1326.599976
2026-05-19-13-55-34,40.799999,277.010010,141.949997,14.000000,-21.200001,65.900002,1331.400024
2026-05-19-13-55-35,41.360001,278.160004,142.990005,13.800000,-21.200001,66.099998,1337.599976
2026-05-19-13-55-35,42.000000,279.510010,144.210007,13.700000,-21.400000,66.300003,1344.900024
2026-05-19-13-55-35,42.500000,280.559998,145.169998,13.700000,-21.500000,66.300003,1350.400024
2026-05-19-13-55-35,42.880001,281.350006,145.889999,13.600000,-21.600000,66.400002,1354.599976
2026-05-19-13-55-36,43.459999,282.570007,146.990005,13.600000,-21.400000,66.599998,1361.099976
2026-05-19-13-55-36,43.930000,283.589996,147.889999,13.600000,-21.100000,66.800003,1366.300049
2026-05-19-13-55-36,44.369999,284.529999,148.710007,13.600000,-21.000000,66.900002,1371.199951
2026-05-19-13-55-37,44.910000,285.709991,149.759995,14.300000,-20.799999,65.699997,1377.300049
2026-05-19-13-55-37,45.570000,287.149994,151.059998,14.100000,-21.299999,65.800003,1384.699951
2026-05-19-13-55-37,46.080002,288.269989,152.059998,14.100000,-21.400000,65.800003,1390.400024
2026-05-19-13-55-38,46.450001,289.109985,152.800003,13.800000,-21.400000,65.800003,1394.599976
2026-05-19-13-55-38,47.029999,290.450012,153.949997,13.700000,-21.200001,66.199997,1401.199951
2026-05-19-13-55-38,47.509998,291.559998,154.889999,13.800000,-20.900000,66.400002,1406.699951
2026-05-19-13-55-39,47.959999,292.579987,155.759995,13.900000,-20.900000,66.599998,1411.699951
2026-05-19-13-55-39,48.529999,293.869995,156.869995,13.900000,-21.200001,66.699997,1418.000000
2026-05-19-13-55-39,49.209999,295.459991,158.229996,13.700000,-21.600000,66.800003,1425.699951
2026-05-19-13-55-39,49.689999,296.579987,159.199997,13.600000,-21.600000,66.800003,1431.099976
2026-05-19-13-55-40,50.060001,297.470001,159.949997,13.500000,-21.600000,66.900002,1435.400024
2026-05-19-13-55-40,50.639999,298.859985,161.110001,13.400000,-21.299999,67.099998,1442.000000
2026-05-19-13-55-40,51.099998,299.989990,162.070007,13.500000,-20.900000,67.300003,1447.300049
2026-05-19-13-55-41,51.529999,301.040009,162.960007,13.600000,-20.799999,67.500000,1452.300049
2026-05-19-13-55-41,52.070000,302.399994,164.130005,13.700000,-20.799999,67.699997,1458.800049
2026-05-19-13-55-41,52.689999,303.989990,165.500000,13.300000,-20.900000,67.800003,1466.400024
2026-05-19-13-55-42,53.130001,305.170013,166.500000,13.100000,-20.900000,67.900002,1471.900024
2026-05-19-13-55-42,53.459999,306.089996,167.270004,12.900000,-21.100000,68.000000,1476.199951
2026-05-19-13-55-42,53.970001,307.480011,168.460007,12.900000,-21.000000,68.300003,1482.800049
2026-05-19-13-55-42,54.389999,308.649994,169.460007,13.100000,-20.900000,68.400002,1488.300049
2026-05-19-13-55-43,54.779999,309.750000,170.410004,13.200000,-20.799999,68.599998,1493.599976
2026-05-19-13-55-43,55.259998,311.130005,171.610001,13.000000,-20.900000,68.800003,1500.199951
2026-05-19-13-55-44,55.830002,312.769989,173.020004,12.700000,-21.200001,68.900002,1508.000000
2026-05-19-13-55-44,56.209999,313.899994,174.000000,12.600000,-21.299999,68.900002,1513.400024
2026-05-19-13-55-44,56.520000,314.820007,174.789993,12.700000,-21.299999,69.000000,1517.800049
